ID,target
ID_0000005111,0.8316791313369015
ID_0000389416,0.23893851449130415
ID_0000634789,0.5058814963931846
ID_0000778100,0.9766840530982648
ID_0001123210,0.5420558875748162
ID_0001249054,0.9388190301040937
ID_0001660561,0.6614962888518416
ID_0002213924,0.2587928408562112
ID_0002486764,0.4226430064544148
ID_0002553917,0.9454259564609968
ID_0002645013,0.7304229800819716
ID_0002714519,0.13148127751261737
ID_0002723750,0.6617951144345494
ID_0002849739,0.23913793891587076
ID_0002853992,0.9812499638832156
ID_0003422381,0.8729473213224539
ID_0003479423,0.19095685678494534
ID_0003726729,0.5945731985469761
ID_0003855493,0.19726408859185596
ID_0003976333,0.5354880433347641
ID_0004033090,0.6225328382106011
ID_0004095086,0.8884038228435381
ID_0004099097,0.12183823439677763
ID_0004151537,0.6259178952427095
ID_0004983372,0.5689121944060743
ID_0005147402,0.6405806622537364
ID_0005304696,0.9709877093779039
ID_0005660674,0.6930255956526692
ID_0005808105,0.2382381044011945
ID_0005923976,0.43341467521628546
ID_0006077127,0.3941969191483561
ID_0006182922,0.9025206467699113
ID_0006222530,0.9034587850742238
ID_0006380514,0.958761008414169
ID_0006974001,0.708775744260039
ID_0007119398,0.11146214415186356
ID_0007594833,0.5476123267499793
ID_0007747658,0.6249131727734951
ID_0008690216,0.3923996740489952
ID_0008735968,0.15158393082691216
ID_0009257088,0.5345987004512743
ID_0009464009,0.23511140565940714
ID_0009531639,0.8955247715408898
ID_0009576322,0.43551890167075336
ID_0010271988,0.37209381937090547
ID_0010699737,0.6063263723403739
ID_0011054602,0.4519650654596017
ID_0012048163,0.5028863978984675
ID_0012103490,0.2771406582231318
ID_0012357542,0.1693897358985314
ID_0012758673,0.5665504985298411
ID_0013491419,0.2262937378128317
ID_0013908217,0.9265937848621721
ID_0014140037,0.9472074453644446
ID_0014492787,0.5383372514468575
ID_0014526463,0.19591696739995892
ID_0015070360,0.8528466336124727
ID_0015476307,0.4251544421781758
ID_0015499420,0.6881794729676245
ID_0015580205,0.4399597839412723
ID_0015758067,0.4605220157710925
ID_0015848831,0.7004194677170773
ID_0015882445,0.9604960386838575
ID_0015975996,0.4028086449811821
ID_0016196161,0.48444130824947046
ID_0016221588,0.6265557050116518
ID_0016453639,0.4946439320600789
ID_0016482393,0.7820679436369796
ID_0016608790,0.3313792738520019
ID_0016648066,0.7202070717970469
ID_0016883714,0.2558369174773186
ID_0016984152,0.7887886198535715
ID_0017119322,0.8578129527913462
ID_0017282018,0.1744688154484809
ID_0017289067,0.6330302021004625
ID_0017295642,0.3138553167979188
ID_0017343426,0.16759405521656076
ID_0017605591,0.9605131800181766
ID_0017606411,0.3217533266528112
ID_0017951401,0.5567160079051818
ID_0018084982,0.713251190141949
ID_0018095246,0.6046081414164906
ID_0018312252,0.4634721519067573
ID_0018417047,0.30975714435948754
ID_0018498377,0.27280191284004957
ID_0018717832,0.4339574478345824
ID_0018807034,0.2581931942848611
ID_0019235729,0.5605245386502545
ID_0019711710,0.37549712653188094
ID_0019841061,0.46411977662441883
ID_0019987147,0.10367498618505137
ID_0020029610,0.6671586235180539
ID_0020056310,0.8798537317052912
ID_0020192252,0.21910693140131599
ID_0020658642,0.8941464492316654
ID_0020860272,0.7670737276802008
ID_0021009623,0.701977732566135
ID_0021135558,0.5277555958307995
ID_0021406723,0.7474045095801383
ID_0021560610,0.8899555589292223
ID_0021707052,0.8023869498561421
ID_0021838493,0.10776982461410213
ID_0021875172,0.9732097908616534
ID_0021947066,0.7948425467070772
ID_0022642344,0.5736959996517432
ID_0022905001,0.7200425838250638
ID_0023091480,0.6337889307740542
ID_0023114836,0.2942787867614673
ID_0023295131,0.7635766883836248
ID_0023400072,0.9311682500784845
ID_0023533659,0.6879530527176684
ID_0023716550,0.32090378165350714
ID_0024009090,0.8880061261676125
ID_0024298062,0.14690562145516656
ID_0024434838,0.6865110944928114
ID_0024455207,0.26816033659604566
ID_0024589389,0.5702419238231552
ID_0024657040,0.6162626100233912
ID_0024740393,0.6954703596988641
ID_0024827827,0.276270261966571
ID_0025522332,0.7505252660503584
ID_0025683880,0.9337751605326284
ID_0025705978,0.8340605854374584
ID_0025902228,0.307704342286162
ID_0026011366,0.4549656951905405
ID_0026081279,0.6719946726498384
ID_0026288975,0.68857944157758
ID_0026796221,0.8997010346214376
ID_0027368167,0.797886912914857
ID_0027432981,0.44853182291621635
ID_0027557558,0.7042814657325105
ID_0027684864,0.7503792061292326
ID_0027741016,0.5317050642446708
ID_0027746535,0.8005008174605126
ID_0027869170,0.2474326036906124
ID_0027886850,0.1376955347528416
ID_0027965350,0.8633783790064444
ID_0028859093,0.6928426450250826
ID_0028893500,0.9198616151091247
ID_0029063733,0.34896562464320385
ID_0029141904,0.5651543380913263
ID_0029151366,0.1519655144517375
ID_0029489195,0.9692392406433928
ID_0029540863,0.839819932169169
ID_0029696910,0.29247579572301535
ID_0029891762,0.9635925237917505
ID_0030116180,0.3047813260582834
ID_0030213437,0.8167630182032499
ID_0030350706,0.5027094704976441
ID_0030431036,0.5396694883617608
ID_0030431329,0.49688455239165247
ID_0030530040,0.41357864116435517
ID_0030721205,0.9146198614515596
ID_0031003115,0.3442501754751261
ID_0031332613,0.668424404250347
ID_0031386041,0.7110178040172473
ID_0031510468,0.13551574445466977
ID_0031794263,0.8566588024860733
ID_0031871792,0.913501701905186
ID_0031874085,0.23645032933331273
ID_0032030841,0.6812736804892099
ID_0032353650,0.1751895475974374
ID_0032563115,0.49135037097473094
ID_0032723139,0.4211337404160594
ID_0032805930,0.241162134506257
ID_0033069299,0.7995716225622461
ID_0033323829,0.40220650195193575
ID_0033324714,0.29813771724869065
ID_0033331184,0.7178563347428826
ID_0033484448,0.377542525075181
ID_0033505554,0.6931461027180544
ID_0033664462,0.660226922216964
ID_0033743501,0.35423259796035145
ID_0033970032,0.09842176786327207
ID_0034228388,0.9450400297792292
ID_0034330738,0.3851073972189795
ID_0034479881,0.5556403132240256
ID_0034604622,0.6885391951245627
ID_0035497015,0.9234029096781593
ID_0035729420,0.38585731194248196
ID_0036081808,0.384141039556415
ID_0036259791,0.8861003479412007
ID_0036400153,0.659894484905624
ID_0036480267,0.19708182988663664
ID_0036757999,0.38261355541258163
ID_0036960601,0.7438575415657638
ID_0036989833,0.1775058242322082
ID_0037083770,0.8236302088258831
ID_0037503466,0.7153019941126745
ID_0037598936,0.8933800515481095
ID_0037700613,0.9678213828886975
ID_0037736500,0.2576036917089893
ID_0037795440,0.2120433714143974
