ID,target
ID_0000005111,0.912576925300558
ID_0000389416,0.22393769685393133
ID_0000634789,0.5007979373728655
ID_0000778100,0.9750489315944285
ID_0001123210,0.5422298048944258
ID_0001249054,0.9449566959530494
ID_0001660561,0.5951316584855578
ID_0002213924,0.2711601964779291
ID_0002486764,0.45810253441438453
ID_0002553917,0.9387301724800599
ID_0002645013,0.7720149938901285
ID_0002714519,0.1592511535941592
ID_0002723750,0.6370757227890232
ID_0002849739,0.22222901076734927
ID_0002853992,0.9687276904045891
ID_0003422381,0.9131408977287713
ID_0003479423,0.27734426459387806
ID_0003726729,0.5624560013015487
ID_0003855493,0.2248313813689579
ID_0003976333,0.5412489483479485
ID_0004033090,0.6046714513569523
ID_0004095086,0.8871911386315481
ID_0004099097,0.1308726763751764
ID_0004151537,0.561998361709377
ID_0004983372,0.5786499669782085
ID_0005147402,0.6032988055267808
ID_0005304696,0.966147267484404
ID_0005660674,0.6916132519512566
ID_0005808105,0.24231618901788649
ID_0005923976,0.41052083268223405
ID_0006077127,0.38073400288633247
ID_0006182922,0.8949568463525898
ID_0006222530,0.9038038668885956
ID_0006380514,0.9529245215684112
ID_0006974001,0.5823891227321529
ID_0007119398,0.1278456335673798
ID_0007594833,0.5933357956025532
ID_0007747658,0.6171601395067577
ID_0008690216,0.280551675649552
ID_0008735968,0.17710925539812927
ID_0009257088,0.5477111301189497
ID_0009464009,0.26433085027452546
ID_0009531639,0.8968640831224982
ID_0009576322,0.462577493885444
ID_0010271988,0.368286556787433
ID_0010699737,0.5713411969541851
ID_0011054602,0.4471989045868534
ID_0012048163,0.5141762852977305
ID_0012103490,0.3016331791078207
ID_0012357542,0.20654115012111643
ID_0012758673,0.6805402819282129
ID_0013491419,0.2201549783977141
ID_0013908217,0.9185550698421909
ID_0014140037,0.9526119795502705
ID_0014492787,0.5083017268758276
ID_0014526463,0.19092725531985347
ID_0015070360,0.8154276223247042
ID_0015476307,0.40782836966211217
ID_0015499420,0.6764508458610997
ID_0015580205,0.40982209294383276
ID_0015758067,0.43242657639826715
ID_0015848831,0.7373339145932039
ID_0015882445,0.9587041808458473
ID_0015975996,0.4302106450390291
ID_0016196161,0.4666137840307647
ID_0016221588,0.6278876505532529
ID_0016453639,0.4440971786736976
ID_0016482393,0.7633522029407662
ID_0016608790,0.31316339646515645
ID_0016648066,0.7331652846736793
ID_0016883714,0.2546820063238387
ID_0016984152,0.7696387087830836
ID_0017119322,0.8614148832494353
ID_0017282018,0.1802584766806192
ID_0017289067,0.6003966087413367
ID_0017295642,0.3064742599434483
ID_0017343426,0.2044550275058384
ID_0017605591,0.9587473274837456
ID_0017606411,0.3499065831513439
ID_0017951401,0.5280229925809511
ID_0018084982,0.6923346821687684
ID_0018095246,0.5916044822905941
ID_0018312252,0.4657291935462628
ID_0018417047,0.3176188411364954
ID_0018498377,0.2730078256436694
ID_0018717832,0.4184001693943684
ID_0018807034,0.26960338562283476
ID_0019235729,0.5447365287162969
ID_0019711710,0.4394564623193656
ID_0019841061,0.4584650287239037
ID_0019987147,0.1086068508407358
ID_0020029610,0.6291599078542846
ID_0020056310,0.8802593671692976
ID_0020192252,0.2032082429535672
ID_0020658642,0.883620504502643
ID_0020860272,0.7702018413417264
ID_0021009623,0.5814813720613821
ID_0021135558,0.5323616570373771
ID_0021406723,0.7534840497900283
ID_0021560610,0.9077080717241375
ID_0021707052,0.8323869306903785
ID_0021838493,0.13433310777771304
ID_0021875172,0.9744330512087389
ID_0021947066,0.7624275945546667
ID_0022642344,0.5168421211446039
ID_0022905001,0.7190993436481066
ID_0023091480,0.6026955935667766
ID_0023114836,0.30231199820470706
ID_0023295131,0.7376488811867015
ID_0023400072,0.9044525615259587
ID_0023533659,0.6816124098206463
ID_0023716550,0.35563685752664914
ID_0024009090,0.8863608577095867
ID_0024298062,0.15766622229358654
ID_0024434838,0.7119572697253023
ID_0024455207,0.33025217377487076
ID_0024589389,0.4507197711091423
ID_0024657040,0.6599097804428506
ID_0024740393,0.6967634743785804
ID_0024827827,0.29446220388251115
ID_0025522332,0.7636828485998656
ID_0025683880,0.9368109906788025
ID_0025705978,0.854408021855507
ID_0025902228,0.3182041467873068
ID_0026011366,0.42050455191645275
ID_0026081279,0.6670760617894952
ID_0026288975,0.6922325065732973
ID_0026796221,0.8962803842495587
ID_0027368167,0.8580159069000753
ID_0027432981,0.47665279836576346
ID_0027557558,0.6971843162628082
ID_0027684864,0.6629755013320173
ID_0027741016,0.5014769961299567
ID_0027746535,0.786364851053376
ID_0027869170,0.24012525747285973
ID_0027886850,0.1533805117826631
ID_0027965350,0.8613002194070811
ID_0028859093,0.6783626513036997
ID_0028893500,0.9093503532878636
ID_0029063733,0.3646500789270862
ID_0029141904,0.5427146878034648
ID_0029151366,0.1504073691830356
ID_0029489195,0.958536515100075
ID_0029540863,0.8329951947160433
ID_0029696910,0.29816115774835156
ID_0029891762,0.9655779907904182
ID_0030116180,0.30708779439008704
ID_0030213437,0.8202666464003151
ID_0030350706,0.48741697651416355
ID_0030431036,0.5464169261153556
ID_0030431329,0.4983794813045471
ID_0030530040,0.4392260829250456
ID_0030721205,0.9235531668138983
ID_0031003115,0.33399100490204064
ID_0031332613,0.6472621372218583
ID_0031386041,0.5555779981278061
ID_0031510468,0.13854080192315732
ID_0031794263,0.8626413863106202
ID_0031871792,0.9031440621791609
ID_0031874085,0.18374719236726172
ID_0032030841,0.7138272745928177
ID_0032353650,0.2198203300412105
ID_0032563115,0.5091059338953852
ID_0032723139,0.42676930612775854
ID_0032805930,0.24593914770818823
ID_0033069299,0.7871882392770752
ID_0033323829,0.37454117848921625
ID_0033324714,0.25382338560155765
ID_0033331184,0.7078394466682432
ID_0033484448,0.3903273379274031
ID_0033505554,0.699030902021229
ID_0033664462,0.7061599363809837
ID_0033743501,0.36572941692427835
ID_0033970032,0.11215393488731355
ID_0034228388,0.9495177909083624
ID_0034330738,0.39226270138834063
ID_0034479881,0.6239847992656244
ID_0034604622,0.6518970382170344
ID_0035497015,0.9141963701813944
ID_0035729420,0.5428899574198041
ID_0036081808,0.371804539913363
ID_0036259791,0.8913410077565301
ID_0036400153,0.6155216853273561
ID_0036480267,0.33006732624022006
ID_0036757999,0.376085012612259
ID_0036960601,0.7255808470677443
ID_0036989833,0.1999613069684626
ID_0037083770,0.8190916168883686
ID_0037503466,0.7230681490643588
ID_0037598936,0.8840785933596796
ID_0037700613,0.9779464477410593
ID_0037736500,0.2858975320073851
ID_0037795440,0.273912412383003
ID_0038005730,0.42968016310653023
ID_0038683404,0.6810481595358813
ID_0038927879,0.3774190128255728
ID_0039428361,0.4558807412472403
ID_0039743451,0.4074522636068319
ID_0039763885,0.9871452315541912
ID_0039966384,0.8373717166173796
ID_0040136875,0.38625571919392115
ID_0040364299,0.5091564964886637
ID_0041007010,0.5716241750678273
ID_0041625994,0.9554577090817675
ID_0042021950,0.7085971496447562
ID_0042094540,0.6015525028635018
ID_0042259791,0.5721745056400931
ID_0042318738,0.8158017940438758
ID_0042969286,0.29392033862803707
ID_0043732343,0.41059854859545075
ID_0043860693,0.9310045716676181
ID_0044081162,0.6061043094502987
ID_0044213049,0.9311800779505637
ID_0044689389,0.9667487654055792
ID_0044764317,0.27682032771123605
ID_0044777072,0.976312868859605
ID_0045030975,0.8877187505154817
ID_0045043182,0.6778054555105578
ID_0045360058,0.5013668534023024
ID_0045791806,0.8032780494016756
ID_0046127037,0.964457415535398
ID_0046266165,0.819093916909453
ID_0046591069,0.4660974943890647
ID_0046880250,0.39444456792487587
ID_0047213763,0.7371459921882909
ID_0047398748,0.8910408792191108
ID_0047444925,0.6452265871687688
ID_0047607369,0.1925923982669402
ID_0047700612,0.8577273981362202
ID_0048001203,0.3801146420140204
ID_0048256667,0.5477520075654678
ID_0048339448,0.8976053511276401
ID_0048583431,0.5879007258985932
ID_0048669795,0.6656558889034413
ID_0049026889,0.30794804099918044
ID_0049410220,0.8994045736362963
ID_0049504067,0.6221420488849947
ID_0049949150,0.39669648341239205
ID_0050005232,0.6766026253440608
ID_0050453315,0.627677686824991
ID_0050650732,0.7853580533686269
ID_0050718768,0.36940165645812884
ID_0050767675,0.372928358153707
ID_0050862785,0.39097728141916294
ID_0050985711,0.6126075412047174
ID_0051115885,0.33584140882394437
ID_0051482210,0.6935062377219756
ID_0051645755,0.9567368276980626
ID_0051654187,0.3196306746146806
ID_0051843713,0.7581796299230614
ID_0051980812,0.34534108331539576
ID_0052183684,0.9825373875890046
ID_0052228680,0.767220165741977
ID_0052276112,0.3481058929747319
ID_0052662522,0.7449710142552534
ID_0053224649,0.26975836213782356
ID_0053409680,0.7253680476480758
ID_0053555404,0.9462407247219122
ID_0053706034,0.6055304929512325
ID_0053965646,0.4123597397202298
ID_0054176518,0.752545354054959
ID_0054646902,0.3784991779200011
ID_0055092625,0.8467466887973221
ID_0055162919,0.6273666733114764
ID_0055348921,0.7795104139577359
ID_0055391177,0.5964903899299614
ID_0055431728,0.9616094698709999
ID_0055706030,0.16046905758090346
ID_0056091414,0.9865152157570372
ID_0056100122,0.42424733999898767
ID_0056590337,0.9003033142820839
ID_0056826387,0.9562019007822439
ID_0057238517,0.3795521069048405
ID_0057358522,0.5169992260063769
ID_0057917094,0.22461655015184268
ID_0057992085,0.6526108264734085
ID_0058776127,0.8430828705277106
ID_0059051188,0.23714783438304868
ID_0059203529,0.4737920115624777
ID_0059280324,0.15389083069686693
ID_0059482033,0.7623543353436187
ID_0059737547,0.820168716566627
ID_0059943513,0.8072706081813446
ID_0060037828,0.979488407681884
ID_0060771383,0.2805177642903002
ID_0060808911,0.17256488588625157
ID_0060874235,0.5388442192121092
ID_0061373187,0.35478939944882815
ID_0061605127,0.646366495817529
ID_0061812313,0.25132307624526495
ID_0061892889,0.20307496943671802
ID_0061999556,0.3706688653099179
ID_0062091984,0.19324731808178264
ID_0062160913,0.8862197935854392
ID_0062510255,0.4659263798709237
ID_0062546071,0.5450759615730663
ID_0062632165,0.350021989643035
ID_0062793860,0.44573600716262096
ID_0063290015,0.9483508612498659
ID_0063588904,0.7841628496353057
ID_0064033630,0.585868499572163
ID_0064149073,0.33811974099421516
ID_0064415571,0.6207673202229478
ID_0064452043,0.8315774433247908
ID_0064468955,0.4783358545143855
ID_0064832311,0.33347514250243493
ID_0064847859,0.2891116834027674
ID_0065175893,0.08655539564213961
ID_0065337395,0.2858102901554867
ID_0065439084,0.6848136842432351
ID_0065553080,0.9250598021900445
ID_0065734060,0.9782095377918775
ID_0066067664,0.23563669805273013
ID_0066538199,0.3610412457483474
ID_0066859875,0.45829643834056766
ID_0067095579,0.7680914421659235
ID_0067143058,0.9393940863875349
ID_0067269773,0.8298737928195669
ID_0067353856,0.7538814348398853
ID_0067482192,0.5345251726130567
ID_0068144265,0.4980383663320923
ID_0068181711,0.2646891590892841
ID_0068221207,0.9442465910879265
ID_0068383565,0.8189802598072765
ID_0068440880,0.7006476857283082
ID_0068880674,0.8020886366788196
ID_0069902277,0.9455436915691854
ID_0070004159,0.32372812094153147
ID_0070033572,0.9284510493974096
ID_0070491248,0.33826997468100656
ID_0070846780,0.18881020990691152
ID_0070863648,0.8963772122724704
ID_0070945061,0.5222343780770156
ID_0071010561,0.6064951196847912
ID_0071110909,0.9123550904711536
ID_0071280940,0.6386259766253694
ID_0071351173,0.9598174944343615
ID_0071495551,0.41715023066754175
ID_0071673976,0.58224602904202
ID_0071852711,0.9045868989721818
ID_0071884354,0.7706365946109349
ID_0072037974,0.892042075126673
ID_0072583188,0.5895282426613229
ID_0073032359,0.5279375674094586
ID_0073229067,0.7404650123269471
ID_0073580680,0.167354903936064
ID_0073713566,0.4071614473187251
ID_0073758731,0.9673556600301907
ID_0074107685,0.9347816807301336
ID_0074284119,0.7011944115425693
ID_0074435690,0.6071378641667411
ID_0075339869,0.9485419402840223
ID_0075700580,0.2966604304662854
ID_0075800134,0.9348187822532811
ID_0075816478,0.15153327696047966
ID_0075858941,0.6181086303117489
ID_0076189257,0.9020486839240254
ID_0076567436,0.33302390514223784
ID_0076648164,0.9834843849063064
ID_0076697391,0.8647944297052446
ID_0077045450,0.8726846903070353
ID_0077095884,0.24180063722155024
ID_0077226735,0.21316781755253866
ID_0077401537,0.44036035693860986
ID_0077525496,0.5348574965338918
ID_0078011857,0.8326182101363642
ID_0078260891,0.5094997681606542
ID_0078363119,0.9578620501591703
ID_0078551964,0.6713653819723627
ID_0078804357,0.26349164998717683
ID_0078872981,0.2816445708175741
ID_0079174900,0.9184434964990212
ID_0079186368,0.6041444082959202
ID_0079272535,0.4093486268071934
ID_0079574297,0.45647893279847335
ID_0080088467,0.6839589683970576
ID_0080655489,0.9535512250354347
ID_0081024855,0.8959789689599826
ID_0081577935,0.9546650066800467
ID_0081672256,0.9119125420438785
ID_0081807580,0.5936457273580187
ID_0081818688,0.3796474870533225
ID_0082044464,0.5662108172757323
ID_0082122347,0.7857661309103076
ID_0082621641,0.35295054381165814
ID_0082766607,0.1970016164603942
ID_0082829798,0.976358902125144
ID_0083232452,0.43248734711807074
ID_0083277088,0.43157464836462717
ID_0083312007,0.258444775723733
ID_0083677145,0.5960374757674726
ID_0083831998,0.8380169949436482
ID_0084041973,0.3680366900786094
ID_0084094445,0.8591428335893995
ID_0084355346,0.41526667468072787
ID_0084420365,0.6045722953891035
ID_0084516110,0.5315899498860343
ID_0084643133,0.7158758022474712
ID_0084746657,0.8313486497422896
ID_0084817303,0.3601191947074583
ID_0085153010,0.9692764231268621
ID_0085234380,0.8987374756766434
ID_0085495997,0.2753907689516426
ID_0085866057,0.8602997278608502
ID_0086348239,0.6490735070463431
ID_0087610119,0.36761157562709784
ID_0087785682,0.20878738820998458
ID_0087795133,0.9614256679616365
ID_0088786237,0.15384043554112034
ID_0088854397,0.3840151536873448
ID_0089330016,0.14750702928032877
ID_0089478302,0.43340511794228265
ID_0089744737,0.9301774183697448
ID_0089774892,0.6035035399907365
ID_0090359031,0.7032340772975443
ID_0090416753,0.17269474672845067
ID_0090542699,0.9806860889364386
ID_0090718736,0.6293028617049637
ID_0091066224,0.7702701863439914
ID_0091120664,0.21567111034107458
ID_0091293102,0.4337623645976141
ID_0091561197,0.3042935994861769
ID_0091856461,0.9067528770212557
ID_0092033155,0.7466721167863324
ID_0092124703,0.8200156202763101
ID_0092174698,0.8932457895915328
ID_0092410000,0.6728488062063009
ID_0092428345,0.9137972198327404
ID_0092655459,0.9772926839446396
ID_0092899062,0.3838890356070655
ID_0092917930,0.5859324125853357
ID_0093258914,0.6553657335832842
ID_0093495828,0.23106317241868396
ID_0093685539,0.6566277448193113
ID_0093874183,0.8172318818347363
ID_0094254054,0.3865332567572027
ID_0094382243,0.46747860714605954
ID_0094559461,0.6041889499106367
ID_0094630586,0.8543576762194229
ID_0094735109,0.9082060477451886
ID_0094800897,0.1657445324391091
ID_0094904321,0.22324350504495172
ID_0094984847,0.3028629953869389
ID_0095028462,0.26657185893543967
ID_0095045583,0.7251391153998041
ID_0095236389,0.16393490442375105
ID_0095275682,0.2084527777322021
ID_0095334337,0.9826337197183771
ID_0095470853,0.44449093829010494
ID_0095790698,0.129487989680289
ID_0095871746,0.23990875240978943
ID_0096095291,0.38218943217147827
ID_0096327453,0.91253938211567
ID_0096455553,0.9530542485522595
ID_0096544115,0.5824068947736826
ID_0096761752,0.677615557400319
ID_0097005823,0.14355705508580263
ID_0097324205,0.8953794271341685
ID_0097525079,0.4868535054639526
ID_0097868961,0.2237219817973875
ID_0097911990,0.8669536571443672
ID_0098137117,0.6004166004326207
ID_0098600396,0.6732573535022672
ID_0098812639,0.9351657511998163
ID_0098855010,0.265257578863507
ID_0099461467,0.5983077675674081
ID_0099462308,0.18510963272907285
ID_0099768136,0.27742802242165815
ID_0099860707,0.9205256135246402
ID_0099978555,0.8473436167067068
ID_0100588978,0.6501313221737002
ID_0100902070,0.6699671839568866
ID_0101326924,0.32919460063224065
ID_0101740145,0.5948931323996518
ID_0102635119,0.9211160215296407
ID_0102711833,0.17618319617117176
ID_0102734149,0.9319269224626124
ID_0103286784,0.737647196663412
ID_0103325944,0.6020496487359104
ID_0103816080,0.7989795695543024
ID_0103819375,0.13683441125855839
ID_0103918588,0.44154442091355944
ID_0104694245,0.4037781847922108
ID_0105171862,0.29638156012271877
ID_0105199489,0.312195464683475
ID_0105580310,0.7140744233778183
ID_0105619953,0.34585217962788456
ID_0106353262,0.8163326464278643
ID_0107127688,0.9235785612166704
ID_0107184232,0.551799186984251
ID_0107319676,0.4420643249626597
ID_0107493707,0.8371880688299127
ID_0107534403,0.5384244608738209
ID_0107637434,0.8966318818778806
ID_0107754312,0.9029949602861025
ID_0107847540,0.5617513309682453
ID_0107952353,0.29443370961562804
ID_0108078368,0.7070160458056283
ID_0108117113,0.3904805756975814
ID_0108943465,0.1229132753500367
ID_0109111266,0.4364593654489103
ID_0109585308,0.922918689557438
ID_0109705250,0.2425143779341442
ID_0109710212,0.39530499768790234
ID_0109714434,0.19276729438821033
ID_0110032751,0.1964773367867345
ID_0110235553,0.22349530680947388
ID_0110466931,0.3940557096081817
ID_0110947252,0.30452601764295617
ID_0111238885,0.1910431318053215
ID_0111249658,0.5861884132752165
ID_0111345572,0.5304573325516246
ID_0111807900,0.6364517735099828
ID_0112107759,0.8670401190547778
ID_0112144643,0.30532934948356966
ID_0112265460,0.8909536163251156
ID_0112293794,0.08243871214199326
ID_0112777839,0.44975288844808364
ID_0113708545,0.3623451531562958
ID_0113992488,0.25987000269309046
ID_0114177364,0.4967746633991109
ID_0114257846,0.32931903820574304
ID_0114502407,0.8575063473275569
ID_0114739501,0.33350698172179355
ID_0114757577,0.9804439140954103
ID_0115477515,0.6724866660920424
ID_0116396364,0.29613850967328215
ID_0116437988,0.39527985196899684
ID_0117349666,0.18276605187639344
ID_0117508221,0.3053821253734532
ID_0117552026,0.42779819826561577
ID_0117801851,0.9755214120610923
ID_0118019052,0.9776759480368487
ID_0118023588,0.9609487329743125
ID_0118329001,0.44997632643384017
ID_0118412803,0.29172535304865793
ID_0118638159,0.49732893891801655
ID_0118916373,0.2578487570561655
ID_0118979809,0.9435299725088209
ID_0119583029,0.9697614905367958
ID_0120003592,0.28645338631705214
ID_0120293862,0.9305754336125996
ID_0120380333,0.41557634510723346
ID_0120395351,0.1717436426584208
ID_0120909551,0.6405669055221392
ID_0120913768,0.6784222028938829
ID_0120920386,0.39418237598396
ID_0121218027,0.2537931226828616
ID_0121324539,0.4182480919493022
ID_0122012450,0.6762021164076153
ID_0122222796,0.3041291678091112
ID_0122410211,0.3948068566793788
ID_0122536213,0.47056526758902645
ID_0122604409,0.4375104086267436
ID_0122704576,0.5974651496591743
ID_0122706526,0.6764602690949962
ID_0122833017,0.7615774744476232
ID_0123070745,0.8036133149574902
ID_0123246801,0.6438951340716572
ID_0123270930,0.5649047688148124
ID_0123351542,0.6930428131794346
ID_0123523644,0.9509014041040237
ID_0124064526,0.9099159734792464
ID_0124237736,0.6299363096606192
ID_0124612785,0.33170801983252846
ID_0124733911,0.15096122187351907
ID_0124804615,0.9768158498891402
ID_0124879275,0.7593535562469246
ID_0125006146,0.8207139804101212
ID_0126177884,0.5194470997910956
ID_0126294910,0.5137429183729356
ID_0126484754,0.45631988339414764
ID_0126654987,0.28133872285170286
ID_0126745664,0.2628608235852702
ID_0126776868,0.27984981776793433
ID_0126905824,0.5364764949985628
ID_0127009103,0.6291248618485449
ID_0127266234,0.8197139583701035
ID_0127333577,0.2579408276704906
ID_0128021911,0.20573541546502178
ID_0128044233,0.47389723324302335
ID_0128080540,0.6146291398720207
ID_0128178967,0.17427141431015555
ID_0128185250,0.3906760766784008
ID_0128740484,0.08762289649204
ID_0129203060,0.9678394825162973
ID_0129259620,0.12648221227944778
ID_0129458225,0.36440631019116787
ID_0129491974,0.2592335826630804
ID_0129572375,0.33013238411232515
ID_0129657047,0.29399170114804524
ID_0129696337,0.7446164300956324
ID_0129837621,0.567094271855516
ID_0129842818,0.8478128767413272
ID_0129985176,0.8811040772141981
ID_0130026692,0.708722963975735
ID_0130038523,0.6723023232485426
ID_0130107788,0.33688679527179044
ID_0130116866,0.6572240667543563
ID_0130283113,0.3459677837993295
ID_0130300012,0.08850425889683881
ID_0130648306,0.8355783709630933
ID_0130720828,0.569279265553179
ID_0130803441,0.9381908119299782
ID_0130803663,0.2427351684794057
ID_0131553124,0.19690444181818295
ID_0132085488,0.5148872753610193
ID_0132302259,0.7767529314815292
ID_0132339839,0.3804458836801113
ID_0132497853,0.7245991894299041
ID_0133060865,0.8921240667179668
ID_0133137967,0.6990106460980584
ID_0133198578,0.6516612969637695
ID_0133305214,0.18582403421967172
ID_0133469591,0.732950120460309
ID_0133553688,0.3182096863909062
ID_0134087717,0.624240587340825
ID_0134132201,0.08488792102135025
ID_0134369434,0.6713575048425235
ID_0134414606,0.5329129093873491
ID_0134604135,0.9237730866366541
ID_0134794788,0.3373422269715518
ID_0134995285,0.9296418048967727
ID_0135077780,0.34816092996790016
ID_0135163590,0.214971311109226
ID_0135285871,0.20021440880894062
ID_0135496391,0.6540309871552856
ID_0135500748,0.52927678037262
ID_0136063296,0.31215978228256724
ID_0136134304,0.2208609013235361
ID_0136160689,0.48071649021172413
ID_0136509011,0.296092607925363
ID_0136573734,0.6551487794843596
ID_0136577432,0.2891306616533776
ID_0136888811,0.7322745152896412
ID_0137110919,0.9385921831811859
ID_0137455830,0.3600141432573906
ID_0137745400,0.780419611988921
ID_0138101049,0.8500669494283116
ID_0138324628,0.24223553770879444
ID_0138341976,0.686459449892983
ID_0138634401,0.6387760115329216
ID_0138809814,0.9728460285292575
ID_0139467774,0.2367450431988234
ID_0139582067,0.7363068433276828
ID_0139691333,0.4419009222426164
ID_0139813874,0.5216100956335954
ID_0139875124,0.7537283548840467
ID_0140053323,0.5615038416676563
ID_0140239871,0.30900640141906466
ID_0140373853,0.3339214552216886
ID_0140946450,0.8050043904701728
ID_0141189078,0.9129798684572434
ID_0141205560,0.12271940874778081
ID_0141483579,0.977168391473963
ID_0141561894,0.8686675231894027
ID_0142008775,0.8457255082564767
ID_0142423022,0.3442822181209153
ID_0142560780,0.31355317331152166
ID_0142831990,0.1928776534693143
ID_0143203245,0.3309298988042674
ID_0143315686,0.35762669441276856
ID_0143536613,0.7572682423833759
ID_0143546990,0.5639305361157746
ID_0143703171,0.4383677049200117
ID_0143889137,0.4998616471226543
ID_0144083965,0.32900196767113227
ID_0144513678,0.6312739396145474
ID_0144740680,0.3609874703691458
ID_0144958099,0.8349821098614225
ID_0145067123,0.9124847530222143
ID_0145122596,0.6529891173226774
ID_0145369344,0.6521446298615458
ID_0145592411,0.8507361764141714
ID_0145823052,0.2456053449173549
ID_0146079735,0.438348295805903
ID_0147057959,0.7462169725487425
ID_0147560959,0.3922012179186332
ID_0147902681,0.4018466005356075
ID_0148151156,0.4124562444438299
ID_0148199193,0.15299335232930866
ID_0148231348,0.7878537478205769
ID_0148260405,0.8680057980947109
ID_0148282165,0.09363131549977274
ID_0148411124,0.7740719548631564
ID_0148651566,0.14268099697533707
ID_0148672392,0.42912491437686134
ID_0149098263,0.5690159477689636
ID_0149147055,0.1131792441295896
ID_0149288050,0.8175558180844461
ID_0149376148,0.7766118689787693
ID_0149538729,0.9133593875929821
ID_0149694678,0.7812914978957397
ID_0149786651,0.4307944446518218
ID_0150076586,0.5007598667566451
ID_0150318634,0.24842012378844314
ID_0150389530,0.3165746223445282
ID_0150495711,0.6914483710981815
ID_0150576306,0.9089715956985998
ID_0150768756,0.5665355561455891
ID_0150795266,0.9167005792157586
ID_0150869471,0.5692748125670878
ID_0151065105,0.948925009154718
ID_0151104121,0.26203116958061196
ID_0151401914,0.3272526690991581
ID_0151416163,0.26679822560859795
ID_0151507612,0.7712347689481862
ID_0151678791,0.5274311920335694
ID_0151954859,0.37028091286645715
ID_0152114507,0.9787438798899605
ID_0152115806,0.3193436545396965
ID_0152180923,0.23504587125062984
ID_0152223146,0.5567911206546571
ID_0152284250,0.3028766374627058
