ID,target
ID_0000005111,0.5269323623288074
ID_0000389416,0.23999321414294172
ID_0000634789,0.4256132952086773
ID_0000778100,0.9799233030907999
ID_0001123210,0.48100441509677694
ID_0001249054,1.016630864355193
ID_0001660561,0.6752022772629971
ID_0002213924,0.3555114582281931
ID_0002486764,0.4749506092671254
ID_0002553917,0.9740450735066588
ID_0002645013,0.653104751364026
ID_0002714519,0.10278605010671527
ID_0002723750,0.5767096456820582
ID_0002849739,0.2534117843520107
ID_0002853992,1.1034980502467988
ID_0003422381,0.8597034187546342
ID_0003479423,0.19849846880742916
ID_0003726729,0.5630176148488317
ID_0003855493,0.32322130403190386
ID_0003976333,0.5875454151587292
ID_0004033090,0.5541021703861588
ID_0004095086,0.8837704257643964
ID_0004099097,0.16286047175663043
ID_0004151537,0.6563339949620968
ID_0004983372,0.5700761552375297
ID_0005147402,0.47208539370467406
ID_0005304696,1.0853977930405563
ID_0005660674,0.6958498466315177
ID_0005808105,0.3449958346409403
ID_0005923976,0.41133130347725455
ID_0006077127,0.3837996534384729
ID_0006182922,0.8554711145911824
ID_0006222530,0.9595294713717522
ID_0006380514,0.981826864874165
ID_0006974001,0.7791253129839788
ID_0007119398,0.16396826652635355
ID_0007594833,0.33608897177646213
ID_0007747658,0.5997239381222244
ID_0008690216,0.3335102572254982
ID_0008735968,0.13906683591085311
ID_0009257088,0.5761824900887405
ID_0009464009,0.3426520777202313
ID_0009531639,0.8334711569464162
ID_0009576322,0.5487797702030548
ID_0010271988,0.34693904911773643
ID_0010699737,0.5097862456641451
ID_0011054602,0.5140261923047547
ID_0012048163,0.4800977059962861
ID_0012103490,0.3466703197523202
ID_0012357542,0.2365006308482407
ID_0012758673,0.5846639387291361
ID_0013491419,0.22396762054449937
ID_0013908217,0.920117112630578
ID_0014140037,0.9630986523479805
ID_0014492787,0.3953805107239532
ID_0014526463,0.2082231141171178
ID_0015070360,0.7920955791023516
ID_0015476307,0.4885440436578392
ID_0015499420,0.5883107006152386
ID_0015580205,0.4215697401182297
ID_0015758067,0.5135015499085966
ID_0015848831,0.7020625999316508
ID_0015882445,0.9628029101045286
