ID,target
ID_0000005111,0.9198572864059654
ID_0000389416,0.23046762703335386
ID_0000634789,0.459331586984593
ID_0000778100,0.9767778826351259
ID_0001123210,0.5313799255320755
ID_0001249054,0.9368136344230114
ID_0001660561,0.6421801720098109
ID_0002213924,0.2721794941292101
ID_0002486764,0.45428517602809093
ID_0002553917,0.9440477262441415
ID_0002645013,0.7434088549679566
ID_0002714519,0.15368706801299473
ID_0002723750,0.6892439945630356
ID_0002849739,0.23370564082484005
ID_0002853992,0.9757004057791626
ID_0003422381,0.9292883198674352
ID_0003479423,0.24438835805523618
ID_0003726729,0.5929272274706056
ID_0003855493,0.20195586003468985
ID_0003976333,0.5032557014414669
ID_0004033090,0.6337031137035458
ID_0004095086,0.8846329481439149
ID_0004099097,0.129357581856603
ID_0004151537,0.567795935444197
ID_0004983372,0.5912001784448107
ID_0005147402,0.55971061201797
ID_0005304696,0.9665447424436987
ID_0005660674,0.669746889169076
ID_0005808105,0.2296695711141347
ID_0005923976,0.4176669816977306
ID_0006077127,0.41612941902426354
ID_0006182922,0.8929315072254114
ID_0006222530,0.9104983418085413
ID_0006380514,0.9539496106069348
ID_0006974001,0.6915123223626224
ID_0007119398,0.12301475011478107
ID_0007594833,0.5450760493187407
ID_0007747658,0.6150965596364883
ID_0008690216,0.3414720266553549
ID_0008735968,0.17919032507800978
ID_0009257088,0.6171882473883183
ID_0009464009,0.2743847188711175
ID_0009531639,0.8883402773894425
ID_0009576322,0.44787850026506487
ID_0010271988,0.3698373069907204
ID_0010699737,0.6215156794677699
ID_0011054602,0.46154389097671394
ID_0012048163,0.5009422270766126
ID_0012103490,0.30537548931907066
ID_0012357542,0.2126741812464385
ID_0012758673,0.6940227860326613
ID_0013491419,0.22869715471689572
ID_0013908217,0.9325743260934855
ID_0014140037,0.9665030168876939
ID_0014492787,0.5442963660006713
ID_0014526463,0.22580593026155735
ID_0015070360,0.8336508364978052
ID_0015476307,0.423671814753131
ID_0015499420,0.657733757442583
ID_0015580205,0.4793418685288957
ID_0015758067,0.44714179201258386
ID_0015848831,0.6957341830099658
ID_0015882445,0.9535737024566764
ID_0015975996,0.4060307478693068
ID_0016196161,0.5132124637887046
ID_0016221588,0.6476164213413189
ID_0016453639,0.4522824878958168
ID_0016482393,0.7486794350505248
ID_0016608790,0.3450182163579773
ID_0016648066,0.7600137955355469
ID_0016883714,0.24942332758070557
ID_0016984152,0.7761878134525536
ID_0017119322,0.7341800307773636
ID_0017282018,0.19638486205859917
ID_0017289067,0.607621209792857
ID_0017295642,0.30014208906324397
ID_0017343426,0.17186883868253364
ID_0017605591,0.9608383537437795
ID_0017606411,0.32336389032025237
ID_0017951401,0.5518976732578393
ID_0018084982,0.7345946022060976
ID_0018095246,0.5723250943522712
ID_0018312252,0.4103399929680016
ID_0018417047,0.2934519784218848
ID_0018498377,0.2584019483038825
ID_0018717832,0.4238032471512668
ID_0018807034,0.2899223659203483
ID_0019235729,0.531077104209058
ID_0019711710,0.3905918497887638
ID_0019841061,0.4463459338371188
ID_0019987147,0.10792582251302331
ID_0020029610,0.6373343934365095
ID_0020056310,0.8750046085881668
ID_0020192252,0.21257064578486565
ID_0020658642,0.8944588747591711
ID_0020860272,0.7588774336197868
ID_0021009623,0.6404000925215658
ID_0021135558,0.5309238877711071
ID_0021406723,0.6555182658925552
ID_0021560610,0.918734766387697
ID_0021707052,0.828148643862667
ID_0021838493,0.10068356793529344
ID_0021875172,0.9705034330914875
ID_0021947066,0.7545520155407749
ID_0022642344,0.5289880477240958
ID_0022905001,0.7924626332256304
ID_0023091480,0.6087290424524722
ID_0023114836,0.2970568562009481
ID_0023295131,0.7450957182770148
ID_0023400072,0.928011408387464
ID_0023533659,0.6944797499228019
ID_0023716550,0.3276966529086668
ID_0024009090,0.8659976661216127
ID_0024298062,0.15181666112879402
ID_0024434838,0.7208163261202291
ID_0024455207,0.31668368705436384
ID_0024589389,0.5006708451888413
ID_0024657040,0.6696362270982814
ID_0024740393,0.6967901134109042
ID_0024827827,0.2869073955434387
ID_0025522332,0.7366662192003182
ID_0025683880,0.9291463913010839
ID_0025705978,0.8255662543802391
ID_0025902228,0.324759667398718
ID_0026011366,0.4301575716915226
ID_0026081279,0.6615330160003354
ID_0026288975,0.6882483257213435
ID_0026796221,0.8976528544360052
ID_0027368167,0.8134422097914268
ID_0027432981,0.45170285234422947
ID_0027557558,0.6967666069585623
ID_0027684864,0.6495718707711806
ID_0027741016,0.5223016067473283
ID_0027746535,0.7816710576913701
ID_0027869170,0.22911286001246153
ID_0027886850,0.18605775785056272
ID_0027965350,0.8613624923596068
ID_0028859093,0.6852062563414165
ID_0028893500,0.9100196772536919
ID_0029063733,0.38492826054736323
ID_0029141904,0.5862034866247582
ID_0029151366,0.11109966091163787
ID_0029489195,0.9507749341352392
ID_0029540863,0.8178768282140194
ID_0029696910,0.31269928673411357
ID_0029891762,0.9670806632207578
ID_0030116180,0.33863039243909054
ID_0030213437,0.8199045607372148
ID_0030350706,0.5346703035094148
ID_0030431036,0.5097974529570197
ID_0030431329,0.494331004088352
ID_0030530040,0.43421779428337065
ID_0030721205,0.925038228326761
ID_0031003115,0.34394000403719843
ID_0031332613,0.6381668146847589
ID_0031386041,0.6622227152324452
ID_0031510468,0.1562607126722797
ID_0031794263,0.835826555714804
ID_0031871792,0.9085474324923957
ID_0031874085,0.20420924307150948
ID_0032030841,0.6820610903264264
ID_0032353650,0.19095445275045808
ID_0032563115,0.5009200159138066
ID_0032723139,0.4263308022892664
ID_0032805930,0.23633584534095733
ID_0033069299,0.8030400119650164
ID_0033323829,0.3809558912588447
ID_0033324714,0.2600555764057683
ID_0033331184,0.7102859472991516
ID_0033484448,0.3729639501073412
ID_0033505554,0.7117850118657226
ID_0033664462,0.668266988695202
ID_0033743501,0.37275446464533607
ID_0033970032,0.11368003853984936
ID_0034228388,0.9487080112406867
ID_0034330738,0.38425416741921053
ID_0034479881,0.5403971901429594
ID_0034604622,0.6794784323034676
ID_0035497015,0.9084342458504651
ID_0035729420,0.5639975244718475
ID_0036081808,0.39638478276489103
ID_0036259791,0.8969062773087728
ID_0036400153,0.5745328011849856
ID_0036480267,0.31506795540393034
ID_0036757999,0.3577497556709336
ID_0036960601,0.7197814941786016
ID_0036989833,0.19756270426639627
ID_0037083770,0.804326508300158
ID_0037503466,0.7219481006150946
ID_0037598936,0.8737105584269945
ID_0037700613,0.9612475676018106
ID_0037736500,0.27598664064295636
ID_0037795440,0.2737336807821674
ID_0038005730,0.4140100107887068
ID_0038683404,0.7431813662743995
ID_0038927879,0.40683242611754505
ID_0039428361,0.46301064883267873
ID_0039743451,0.4545668032500621
ID_0039763885,0.9863413794895531
ID_0039966384,0.8201887267709012
ID_0040136875,0.4238263826039239
ID_0040364299,0.49698427460370287
ID_0041007010,0.4821911583384969
ID_0041625994,0.9676799222369474
ID_0042021950,0.6949556105974256
ID_0042094540,0.5894067182735019
ID_0042259791,0.6158189778600058
ID_0042318738,0.8394401977350108
ID_0042969286,0.30518504078634473
ID_0043732343,0.4638598912747718
ID_0043860693,0.9312253059783848
ID_0044081162,0.6353539798625332
ID_0044213049,0.9032538194042086
ID_0044689389,0.9676002226104331
ID_0044764317,0.3267903714594808
ID_0044777072,0.9701304271801167
ID_0045030975,0.8829600958531909
ID_0045043182,0.6475472055969801
ID_0045360058,0.5104451888627684
ID_0045791806,0.8354076172231043
ID_0046127037,0.9582048632677862
ID_0046266165,0.8624113939808187
ID_0046591069,0.4614135554050407
ID_0046880250,0.4140046790543148
ID_0047213763,0.7587427985678481
ID_0047398748,0.9042320058071335
ID_0047444925,0.6071630199081347
ID_0047607369,0.18577886936687688
ID_0047700612,0.8815523648966751
ID_0048001203,0.4030065606274688
ID_0048256667,0.53702373741168
ID_0048339448,0.900463725220645
ID_0048583431,0.6063128024400767
ID_0048669795,0.6392398615415934
ID_0049026889,0.30014185020343415
ID_0049410220,0.8762541553251235
ID_0049504067,0.6509786386258659
ID_0049949150,0.41379199696497543
ID_0050005232,0.6175404384349366
ID_0050453315,0.6160734536848822
ID_0050650732,0.8083079403821067
ID_0050718768,0.3714411438583804
ID_0050767675,0.4135906204975641
ID_0050862785,0.3895227212301417
ID_0050985711,0.65115015125274
ID_0051115885,0.35415084850795414
ID_0051482210,0.7178848136122786
ID_0051645755,0.9542162277909244
ID_0051654187,0.322198425892129
ID_0051843713,0.7075198859807014
ID_0051980812,0.33058915119942583
ID_0052183684,0.9843293279962584
ID_0052228680,0.7535025107418264
ID_0052276112,0.3614932950702855
ID_0052662522,0.726668463525356
ID_0053224649,0.28010878013615115
ID_0053409680,0.708361888116383
ID_0053555404,0.9536621299188945
ID_0053706034,0.643609041453412
ID_0053965646,0.4566745581627997
ID_0054176518,0.7750041436244597
ID_0054646902,0.4570980336723695
ID_0055092625,0.9104549864512684
ID_0055162919,0.6230879466186453
ID_0055348921,0.7505797646305399
ID_0055391177,0.6042033807329115
ID_0055431728,0.964573019293463
ID_0055706030,0.15636796070152
ID_0056091414,0.9798906684560943
ID_0056100122,0.49103226918833764
